"sampleSize" "rep" "id" "interceptBias" "slopeBias" "error" "errorMessage"
100 58 345 0.0177283395876845 0.0630899314743803 FALSE ""
500 54 346 0.0391573960573876 0.0519059336532397 FALSE ""
500 51 347 0.0436838339781902 0.0388621823851548 FALSE ""
100 53 348 0.0465430473060673 0.0230255254699331 FALSE ""
100 73 349 0.124107195228418 0.0394869616695176 FALSE ""
100 9 350 0.153276613268827 0.0966605776225021 FALSE ""
500 77 351 0.113029298923161 0.0273882320654927 FALSE ""
100 69 352 0.0763697246494603 0.0490990189566689 FALSE ""
50 70 353 0.115461676325178 0.102403745967626 FALSE ""
500 58 354 0.044275622950805 0.014872970288992 FALSE ""
100 33 355 0.022608479791591 0.0161972345980464 FALSE ""
50 31 356 0.0544167989842226 0.393351475539309 FALSE ""
250 52 357 0.0653635394273975 0.0458711212681613 FALSE ""
100 52 358 0.0213231991964765 0.166478475263299 FALSE ""
500 59 359 0.0112697647598694 0.0287551202735157 FALSE ""
50 36 360 0.0165988267898378 0.135891452262163 FALSE ""
50 73 361 0.10347690907398 0.0564371260642866 FALSE ""
250 25 362 0.0661006490633687 0.0378798181775087 FALSE ""
100 25 363 0.101885444940686 0.146213684571895 FALSE ""
100 59 364 0.149271469118918 0.0302407952747782 FALSE ""
1000 26 365 0.00589965155861938 0.00904968703984849 FALSE ""
1000 75 366 0.00317912622988781 0.0211328699927948 FALSE ""
50 78 367 0.0467952208361241 0.122394208689495 FALSE ""
1000 17 368 0.0142988063242352 0.00829569700575838 FALSE ""
250 58 369 0.176326578892323 0.121786870937766 FALSE ""
50 1 370 0.184331536351446 0.140982904016562 FALSE ""
50 49 371 0.021613999491142 0.234505012604633 FALSE ""
500 87 372 0.0539757898522031 0.0614917984555515 FALSE ""
500 62 373 0.0048438638213829 0.00995361877831624 FALSE ""
1000 51 374 0.0300794808650836 0.0124034663868434 FALSE ""
50 68 375 0.154627806940969 0.136285791206695 FALSE ""
500 96 376 0.0896369211847688 0.0543352168398717 FALSE ""
500 98 377 0.0182290471107874 0.0212310105720348 FALSE ""
1000 32 378 0.0164808651712064 0.00341800055807356 FALSE ""
100 38 379 0.0568372061893423 0.00648655405534893 FALSE ""
50 27 380 0.366888428675321 0.0529222921760516 FALSE ""
50 3 381 0.0417274494625469 0.174045812332202 FALSE ""
50 23 382 0.0166546143906622 0.273741972705031 FALSE ""
500 64 383 0.0661490042649052 0.0229523001792824 FALSE ""
250 82 384 0.0160585397967109 0.0302713113061828 FALSE ""
500 2 385 0.0534870975207656 0.0485984603847571 FALSE ""
100 2 386 0.00330168209776125 0.202224269515762 FALSE ""
100 89 387 0.113853702734096 0.206755991809381 FALSE ""
1000 96 388 0.0199655993705861 0.00899190698156493 FALSE ""
50 48 389 0.155578111576425 0.00318180132680723 FALSE ""
50 85 390 0.144911043127238 0.125207977076587 FALSE ""
500 23 391 0.0664690691411959 0.0249991669803449 FALSE ""
100 11 392 0.0810643380576939 0.0199020711981124 FALSE ""
1000 92 393 0.0141017533620043 0.0108297939277555 FALSE ""
500 90 394 0.00540482715511282 0.0505852613157716 FALSE ""
50 50 395 0.188081598499141 0.0174021688492048 FALSE ""
50 63 396 0.0348571713199529 0.222317189260342 FALSE ""
1000 76 397 0.08349678284108 0.00160069345632019 FALSE ""
